Region,Codigo region,Comuna,Codigo comuna,Poblacion,2020-10-05,2020-10-12,2020-10-19,2020-10-26,2020-11-02,2020-11-09,2020-11-16,2020-11-23,2020-11-30,2020-12-07,2020-12-14,2020-12-21,2020-12-28,2021-01-04,2021-01-11,2021-01-18,2021-01-25,2021-02-01,2021-02-08,2021-02-15,2021-02-22,2021-03-01,2021-03-08,2021-03-15,2021-03-22,2021-03-29,2021-04-05,2021-04-12,2021-04-19,2021-04-26,2021-05-03,2021-05-10,2021-05-17,2021-05-24,2021-05-31,2021-06-07,2021-06-14,2021-06-21,2021-06-28,2021-07-05,2021-07-12,2021-07-19,2021-07-26,2021-08-02,2021-08-09,2021-08-16,2021-08-23,2021-08-30,2021-09-06,2021-09-13,2021-09-20,2021-09-27,2021-10-04,2021-10-11,2021-10-18,2021-10-25,2021-11-01,2021-11-08,2021-11-15,2021-11-22,2021-11-29,2021-12-06,2021-12-13,2021-12-20,2021-12-27,2022-01-03,2022-01-10,2022-01-17,2022-01-24,2022-02-01,2022-02-08,2022-02-15,2022-02-22,2022-03-01,2022-03-08,2022-03-15,2022-03-22,2022-03-29,2022-04-05,2022-04-12,2022-04-19,2022-04-26,2022-05-03,2022-05-10,2022-05-17,2022-05-24,2022-05-31,2022-06-07,2022-06-14,2022-06-21,2022-06-28,2022-07-05,2022-07-12,2022-07-19,2022-07-26,2022-08-02,2022-08-09,2022-08-16,2022-08-23,2022-08-30,2022-09-06,2022-09-13,2022-09-20,2022-09-27
Del Libertador General Bernardo O’Higgins,6.0,Pichilemu,6201.0,17882.0,-,2,2.6,5.5,2.5,4.363636364,3.538461538,-,10,3,7,3,3.166666667,12,2.583333333,7,2.722222222,5.588235294,5.545454545,3.565217391,2.791666667,2.734693878,3.25,2.578947368,3.184210526,2.619047619,2.952380952,3.052631579,2.238095238,2.318181818,3.076923077,4.75,3.333333333,2.55,2.375,1.619047619,3.631578947,3.25,2.037037037,2.1,4.5,15,1.866666667,3.375,2.666666667,0.5,3,-,3.5,-,-,4,3.5714285714285716,1.3636363636363635,3.5555555555555554,4.9,2.7142857142857144,4.0606060606060606,5.3125,4.035714285714286,3.8125,3.727272727272727,4.4,4,2,2.75,2.5555555555555554,1.625,0.3888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Del Libertador General Bernardo O’Higgins,6.0,La Estrella,6202.0,3114.0,9.5,-,-,-,-,1,-,18,4.25,1,2.5,4,-,17,5,-,2,3.666666667,1,3.4,5,2.6,3,2.142857143,21,3.714285714,3.75,2.538461538,2.428571429,2.444444444,6,3,13,2.666666667,2,4.666666667,2,3.333333333,2.5,3.142857143,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,0,-,4,-,-,2.5,-,-,14,-,-,2.6666666666666665,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Del Libertador General Bernardo O’Higgins,6.0,Litueche,6203.0,6765.0,0.333333333,-,-,4,1.5,-,-,-,-,-,5,3,1,3.416666667,5.5,5,2,3,1.363636364,5,2,1.25,4.4,3,2.75,3.157894737,5,2.666666667,2.9,2.25,1.875,1.75,2.8,3.166666667,1.7,2,2.772727273,3.235294118,3.117647059,0.6,1.666666667,5,4,-,8,-,0,-,-,-,3,3.5,3,2.5,-,1,-,11,4.222222222222222,10,4,4,-,-,3.2,2,6,2.2857142857142856,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Del Libertador General Bernardo O’Higgins,6.0,Marchihue,6204.0,7632.0,-,-,-,-,2.4,5,9,4,2.375,9.5,3,7.125,5.4,3,2.666666667,2.333333333,5,4.571428571,3.888888889,2.25,4.333333333,-,1.25,7,1.5,2.307692308,2.9375,4.666666667,2.473684211,3.571428571,2.1,3,0.916666667,2.571428571,3.142857143,4.416666667,2.5625,2,7,5,2,2.5,1.5,3,-,-,-,-,-,-,-,-,-,-,-,2,2,3.125,5.5,3,3,3,1,-,4.3,4,16,4.5,1.8571428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Del Libertador General Bernardo O’Higgins,6.0,Navidad,6205.0,6904.0,-,11,-,3,-,1,1,-,-,1,-,-,1.333333333,1.25,3,-,2,6.333333333,4,4,3.666666667,1.888888889,2.551724138,1.761904762,3.230769231,2.714285714,2.25,1.4,3.125,2,2,2.555555556,2.166666667,2.575757576,1.517241379,2.703703704,2,1.714285714,2.5,3.285714286,2.571428571,4.333333333,1.25,0,-,3.142857143,4.692307692,1.5,-,-,-,-,2.3333333333333335,0.8333333333333334,3,2,2.4285714285714284,5.333333333333333,9,1.88,3.235294117647059,2.2666666666666666,2,2,3,2,3.3333333333333335,1.5714285714285714,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Del Libertador General Bernardo O’Higgins,6.0,Paredones,6206.0,6349.0,0.833333333,1.333333333,8,25,4.8,2.545454545,6.333333333,-,8,-,-,-,1.724137931,3,3.5,2,1.5,2.6,2.125,3,2.4,2.5,2.5,4.3,0.8125,1.916666667,1.642857143,3.888888889,3.24137931,2.193548387,2.184210526,2.615384615,1.692307692,2.5,2.466666667,3.142857143,2.764705882,2.157894737,1.3,1.4,6,9.666666667,3,6.6,6.285714286,1,2.2,15,4,-,1.3333333333333333,-,-,7.666666666666667,5.7272727272727275,4,2.6666666666666665,14,4.25,7,4.5,2.75,7,4.8,5,3,10,-,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Del Libertador General Bernardo O’Higgins,6.0,San Fernando,6301.0,78642.0,2.115044248,1.936708861,3.046153846,3.298507463,2.90625,2.744680851,2.024390244,2.22,2.622222222,1.789473684,2.238095238,2.290322581,4.484848485,4.019607843,4.185714286,3.260273973,2.86,2.471544715,2.643564356,3.448275862,2.978723404,2.413533835,2.497487437,2.474637681,2.352941176,2.256465517,2.671081678,2.357466063,3.060790274,2.522968198,2.52293578,2.796178344,2.748091603,2.897435897,2.361290323,2.521505376,3.04137931,2.311764706,3.043103448,2.31884058,2.829268293,3.777777778,2.833333333,2.5,2.6875,3,6.5,4.5,2.846153846,9.333333333333334,4.5,17.666666666666668,7,6.857142857142857,6.7272727272727275,5.05,6.421052631578948,4.642857142857143,4.416666666666667,3.4,6.647058823529412,5.230769230769231,4.1,5.9,5.8,4.5,2.933333333333333,2.7037037037037037,1.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Del Libertador General Bernardo O’Higgins,6.0,Chepica,6302.0,15925.0,2.111111111,1.2,4.166666667,1,6,2,12,13,1.4,2.666666667,8.5,9,4.75,4.153846154,4.357142857,8.6,6.125,4.714285714,12,2.111111111,2.692307692,3.461538462,2.75,1.857142857,1.705882353,2.692307692,1.615384615,1.645833333,3.195121951,3,4.3125,2.58974359,2.673913043,2.540540541,2.481481481,3.84375,3.142857143,1.660377358,2.75,1.866666667,6.666666667,5.333333333,6,2,4.333333333,4.6,1,16.66666667,17,6,-,4.5,3.6666666666666665,7,3.25,-,3,-,-,3.5,3.6666666666666665,3.25,4.7,-,0,4,5,2.888888888888889,0.5365853658536586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Del Libertador General Bernardo O’Higgins,6.0,Chimbarongo,6303.0,37696.0,5,2.888888889,4.875,4.333333333,5.8,5.3,6,7,-,3.333333333,4.625,5.2,2.8,6.5,7.1,6.076923077,3.6875,3.047619048,3.114285714,4.612903226,6.5625,3.647058824,5.482758621,4.214285714,5.109090909,3.846153846,3.935897436,3.646017699,4.327102804,4.944444444,4.173913043,5.777777778,4.5,4.528301887,3.9375,4.063492063,4.84,4.283018868,4.098039216,2.814814815,5.8,5.6,4.1,5.5,1.6,10,-,6,0,11,2,2,3.8,7.5,12.333333333333334,4.866666666666666,4.714285714285714,16.666666666666668,5.125,6,5.181818181818182,5,2.4,7.2,5.3,12.666666666666666,6.222222222222222,4,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Del Libertador General Bernardo O’Higgins,6.0,Lolol,6304.0,7289.0,-,2.5,2.777777778,2.222222222,7,5.666666667,0.5,-,-,4.5,13.5,1.444444444,6,1.333333333,5,3.333333333,5,3.2,1,-,10,10,5,4.75,-,6.333333333,4,3,6.4,3,5.333333333,8.75,4,2.555555556,4.083333333,4.909090909,4.3,5.5,3,21,3,2.25,-,-,0.5,1,-,3,-,-,-,-,-,2,1,5,-,5.25,3.6666666666666665,4,4.5,8.5,3.5,-,5,-,-,2.5,2.1333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Del Libertador General Bernardo O’Higgins,6.0,Nancagua,6305.0,19141.0,1.3,9,6.5,4.4,11.33333333,3,0.75,4.5,-,4,-,-,7,4.6,2.269230769,5.444444444,2.730769231,5.1875,6.222222222,1.631578947,6,3.333333333,2.661764706,3.452830189,4.166666667,2.13559322,2.846153846,2.666666667,3.113207547,3.564102564,2.293103448,2.732142857,2.027027027,2.102564103,2.542857143,2.185185185,2.727272727,2.153846154,4.384615385,2.941176471,4,2.25,9,2,3.25,-,2.5,8,-,-,7,6.166666666666667,6,4.8,12,2.1,3.8181818181818183,4.25,8.538461538461538,4.785714285714286,5.7272727272727275,5,8,8,1.6,1.5,12.666666666666666,3.357142857142857,0.5609756097560976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Del Libertador General Bernardo O’Higgins,6.0,Palmilla,6306.0,13299.0,7,8,4.583333333,10,8.666666667,3.75,3.272727273,14.33333333,6,-,4.333333333,5,5.75,4.090909091,6,7.210526316,6,6.142857143,5.166666667,6.555555556,7.266666667,3.71875,8.32,5.0625,6.04,5.884615385,4.714285714,3.5,4.555555556,6.324324324,5.345454545,4.404761905,4.411764706,4.722222222,2.585365854,3.25,8.2,6.352941176,8.333333333,7.666666667,3.2,2.166666667,1.333333333,4.666666667,-,7,8,-,-,-,-,4,0.8333333333333334,2,1.6666666666666667,1,4,3,3.9,9,3.5,2,-,4,5,-,2,5,1.5217391304347827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Del Libertador General Bernardo O’Higgins,6.0,Peralillo,6307.0,11848.0,1.166666667,5.142857143,3.75,7.5,3,-,8,13,3.25,7,3.5,4.666666667,2.5,7.769230769,3.590909091,4.1,3.727272727,5.538461538,5.181818182,4,5.172413793,5.85,4.105263158,2.846153846,3.625,3.730769231,2.909090909,4.243243243,3.451612903,4.476190476,4.363636364,2.166666667,4.578947368,5.0625,3.4,2.28,4.9,3,5.142857143,0.8,24,4.5,5.4,4.166666667,3,2,-,-,3,4,4,4.333333333333333,4,-,4.5,2,3.5,16.5,8.5,5.5,6.333333333333333,-,1.5,5,-,-,-,2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Del Libertador General Bernardo O’Higgins,6.0,Placilla,6308.0,9164.0,3.25,4.8,3,-,3.4,5,-,-,4,3.666666667,-,-,7,4,2.444444444,3.25,5.666666667,2.538461538,3.416666667,1.861111111,2.5,3.538461538,5.083333333,4.157894737,2.810810811,2.160714286,3.673913043,2.34,2.80952381,2.434782609,2.105263158,2.075,2.428571429,1.35,2.941176471,2.904761905,3.538461538,1.76,2.6,0.75,1.5,5,2,1,-,12,3.333333333,3.5,9.75,6,-,3.5,2,8,2,4.8,2.1818181818181817,17,3.5,7.5,3.5,3,-,1,6,15,1.75,1.2352941176470589,0.9259259259259259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Del Libertador General Bernardo O’Higgins,6.0,Pumanque,6309.0,3531.0,-,8,-,-,5,0.666666667,19,6,-,3,-,-,3.666666667,5,6,4.1,1.5,4,6.5,3.75,14,8,6,-,9.666666667,4.75,4,2.416666667,3,3.666666667,2.666666667,2,2.4,2,1.25,2.916666667,2.166666667,3.2,5.5,-,7,1,3.5,0.857142857,-,-,0,0,-,-,-,-,-,-,-,-,7,6,-,-,4,-,-,-,-,-,-,4,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Del Libertador General Bernardo O’Higgins,6.0,Santa Cruz,6310.0,41096.0,2.411764706,5.333333333,5.210526316,6.538461538,3.333333333,2.857142857,2.391304348,4.368421053,3.083333333,3.307692308,4.105263158,7.363636364,3.933333333,3.939393939,3.505882353,4.458333333,5.527777778,4.211111111,6.318181818,5.290322581,5.178571429,4.029411765,3.775862069,4.032967033,3.796116505,4.347826087,4.716666667,2.973684211,6.595744681,5.743589744,7.319148936,3.656716418,4,5.53968254,3.91025641,5,4.808823529,4.602409639,3.574468085,3.058823529,4.736842105,4.833333333,2.05,8,-,4.666666667,2.571428571,6,2.5,9,5.5,4.125,5.25,5.666666666666667,6.111111111111111,4.36,3.875,4.5625,5.529411764705882,8.818181818181818,7.3125,4.142857142857143,9,3.5,3,3.5555555555555554,4.923076923076923,3.1923076923076925,0.8691588785046729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maule,7.0,Talca,7101.0,236724.0,2.360576923,3.223255814,1.926701571,3.385135135,3.539568345,3.990990991,3.61682243,3.449541284,3.84,5.272727273,3.394594595,3.905172414,4.222672065,4.067278287,3.7825,3.280632411,3.514285714,3.66779661,2.836633663,3.010245902,2.633484163,2.878962536,2.810810811,2.500956023,2.684210526,2.359661495,3.037351443,3.315217391,3.364678899,2.762019231,2.955773956,2.48,3.318181818,3.131756757,2.959183673,2.820175439,3.357388316,4.026,3.760655738,6.421428571,4.522727273,3.985294118,2.895833333,3.314285714,4.012987013,4.043956044,3.087912088,4.209302326,5.081081081,4.724137931034483,4.102564102564102,6.552631578947368,5.875,7.666666666666667,8.021739130434783,5.380530973451328,4.466666666666667,4.216216216216216,4.635761589403973,4.869565217391305,3.656934306569343,3.2615384615384615,3.2,3.8,7.6,3.6341463414634148,4.844827586206897,3.9109311740890687,2.0376984126984126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maule,7.0,Constitucion,7102.0,50348.0,1.333333333,7.909090909,3,3.727272727,2.176470588,6,3.7,3.866666667,5.588235294,4.6,3.3125,5.333333333,2.862068966,4.277777778,3.151515152,2.180327869,4.274193548,3.3125,4.23,3.217821782,2.745901639,2.675324675,2.428571429,2.672413793,2.753246753,2.194444444,2.447115385,3.380566802,2.631034483,2.523961661,2.396666667,2.381165919,2.275,2.8125,2.669230769,2.55,3.205882353,3.64,3.59375,4.338582677,3.905660377,3.513513514,3.925925926,3.111111111,4.181818182,3.625,6.5,5,6.333333333,-,30,4.75,12.3,5.5,2.1,10,3.3846153846153846,5.722222222222222,7.333333333333333,4.3076923076923075,4.954545454545454,5.230769230769231,4.1,-,0,3.6666666666666665,3.7857142857142856,3.36,3.5588235294117645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maule,7.0,Curepto,7103.0,9426.0,-,7.666666667,1.8,-,1,1.5,-,5.5,3.5,1.666666667,5.333333333,6.333333333,3.818181818,7.166666667,9,15,5,2.75,5.2,2.8,2.75,1,2,1.166666667,2.714285714,1.6,2.333333333,3.8,5.2,1.888888889,2.619047619,1.791666667,2.2,5.6,2.125,2.15,1.888888889,3.111111111,2,2.6,2,-,3,2.5,1.714285714,-,-,-,-,-,-,-,-,-,-,-,-,2,3.6666666666666665,4.785714285714286,5.833333333333333,3,2,-,18,-,8.5,3.3333333333333335,2.1333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maule,7.0,Empedrado,7104.0,4206.0,-,-,2,-,-,-,6,5.5,0.5,2.3,3,1.5,3.733333333,4.153846154,2.9,5.4,5.5,3,2.517241379,2.25,3.166666667,2,-,2,4.666666667,2.272727273,2.875,3.076923077,3.571428571,3.071428571,3.222222222,2.1,3.5,2,3.6,2.857142857,2.285714286,5,4.555555556,3.111111111,0.5,3.5,8,5.5,2.2,5,-,-,-,-,-,4,0,-,-,-,-,20,30,-,-,-,3.5,6,3,5,-,6,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maule,7.0,Maule,7105.0,60000.0,3.37037037,2.59375,1.787878788,4.05,2.80952381,2,4.6875,3.405405405,5.5,4,3.6,3.818181818,3.609756098,4.015384615,3.590909091,3.74025974,2.913793103,3.411764706,3.311688312,3.231884058,3.413043478,3.236363636,3.1,2.898305085,2.533333333,2.866666667,3.858585859,4.631067961,2.505882353,2.6,2.915789474,3.577464789,3.789473684,2.97761194,2.925,3,2.6,3.788888889,2.467532468,6.666666667,4.464285714,4.153846154,2.5,5.3,6.5,9.333333333,2,3.666666667,5.142857143,2.3333333333333335,11.5,9.8,17,5.2727272727272725,4.35,3.75,4.875,4,5.481481481481482,4.612903225806452,5.04,4.571428571428571,4.6,4.7,5.3,5.6,4.0588235294117645,3.18,2.989247311827957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maule,7.0,Pelarco,7106.0,9083.0,3.428571429,-,1,15,10.66666667,1.6,7.75,8,3.285714286,1.8,1,2.714285714,5,1.25,5.125,5.333333333,3.5,3.461538462,3.5,2.833333333,3.45,3,7.285714286,4.5625,4.047619048,3.896551724,2.870967742,2.486486486,2.019607843,2.434782609,2.8,1.548387097,3.846153846,2.153846154,2.711864407,2.739130435,4.964285714,3.28125,3.666666667,21.75,8,3,2.857142857,6.333333333,2.764705882,4.133333333,3.25,3.5,2.5,-,3,7,-,3,3.4,4.25,7.5,2,4.4,8,15,-,2,4.2,2.5,2.25,5,2.3333333333333335,1.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maule,7.0,Pencahue,7107.0,8601.0,2.933333333,2.666666667,4,6,-,-,4,3.5,3.5,2.5,6,3.5,3.5,5.090909091,6.6,2.25,5.5,1.939393939,3.909090909,2.974358974,3.85,3.625,2,2.333333333,3.428571429,3.636363636,2.785714286,3.5,4,1.9,2.538461538,3.214285714,3.954545455,4.533333333,1.577777778,3.153846154,1.852941176,2.608695652,2.363636364,-,3,1.666666667,-,5,-,4.5,4.7,1.875,-,-,-,7.4,-,-,8,3.4,6.555555555555555,-,-,12,7.375,4.333333333333333,3.2,-,-,14,8.777777777777779,5.857142857142857,2.789473684210526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maule,7.0,Rio Claro,7108.0,14753.0,3.333333333,1.571428571,4.5,4.6,1.666666667,2.5,2.722222222,10,4.5,2.6,5.25,3.818181818,1.655172414,4.636363636,3.9375,3.464285714,2.852941176,4.2,3.5,2.625,2.3,3.333333333,2.705882353,1.5,2.457142857,2.048387097,3.788461538,2.92,2.326530612,2.264705882,2.206349206,2.403508772,2.362318841,3.133333333,2.939393939,2.1,3.228571429,5.75,4.363636364,2.444444444,2.466666667,1.947368421,3.111111111,2.375,3,4.25,4.5,-,1.5,-,-,7.4,16,2.7142857142857144,3.25,1.6666666666666667,5.5,8.666666666666666,6.4,4.888888888888889,4.875,4.833333333333333,3.1,-,0,7.5,4,4.615384615384615,3.176470588235294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maule,7.0,San Clemente,7109.0,46292.0,2.235294118,3.5625,2.285714286,6,4.5,6.285714286,8.5,2.307692308,4.65,5.133333333,3.368421053,3.8,3.619047619,3.111111111,3.030612245,3.471264368,2.946902655,3.596153846,3.712328767,3.596638655,3.252525253,3.121212121,3.269230769,2.640625,2.436090226,2.18,2.618181818,3.595375723,2.870748299,2.387323944,2.674418605,2.934210526,3.126436782,2.936708861,2.636363636,3.093457944,2.97515528,3.237288136,2.378378378,3.177777778,4.441176471,2.655172414,2.64,3.78125,5.541666667,4.277777778,7.5,4,3.642857143,1.8333333333333333,3,9.666666666666666,3.7142857142857144,8.125,6.722222222222222,9.928571428571429,8.2,12.375,6.3428571428571425,21.545454545454547,5.96,4.473684210526316,10.1,5.3,4.6,3.142857142857143,5.666666666666667,4.809523809523809,2.842857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maule,7.0,San Rafael,7110.0,9959.0,1.153846154,4.5,4.166666667,3.6,1.666666667,3.25,2.181818182,2.5,1.2,5.333333333,4.5,1.9,4.166666667,3.923076923,4.25,3.777777778,2.307692308,2.333333333,3.928571429,3.666666667,2.857142857,2.631578947,2.16,3.538461538,2.428571429,1.152173913,2.5,3.564102564,4.866666667,1.735294118,4.666666667,2.566666667,2.388888889,2.333333333,2.777777778,2.833333333,5,6.388888889,3.457142857,2.162162162,2.6875,2,2.5,2.75,-,4.75,1.333333333,0.75,0,8,8,11,-,-,16,5,3,10,-,8.666666666666666,3.857142857142857,-,6.3,11,2.3,-,-,2.4615384615384617,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maule,7.0,Cauquenes,7201.0,44143.0,2.833333333,2.272727273,2.705882353,2.565217391,5.5625,3.8,5.428571429,3.8,3.75,10.94444444,3.142857143,2.866666667,3.555555556,3.76,3.888888889,3,3.290322581,2.423076923,3.615384615,3.617647059,3.911764706,2.586956522,3.691176471,2.277310924,2.603960396,2.276595745,3.662921348,3.173913043,1.927927928,2.45631068,2.309090909,2.471428571,2.295454545,2.688311688,2.151898734,2.893203883,2.8,2.459183673,3.620689655,4.80952381,2.985294118,1.69047619,2.811320755,2.416666667,2.647058824,2.515151515,4.423076923,2.885714286,2.148148148,4.5964912280701755,3.3207547169811322,4.676470588235294,6.043478260869565,6,3.375,4.21875,3.5384615384615383,5.7272727272727275,8,3.8275862068965516,4.979591836734694,4.121951219512195,5.7,3.2,3.4,3.107142857142857,4.76,3.8536585365853657,2.098360655737705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
