region,semana,paso,nom_comuna,comuna,fecha_inicio,fecha_termino,var_salidas,var_salidas_cota_inferior,var_salidas_cota_superior
3,29,0.0,TIERRA AMARILLA,3103,2020-07-20,2020-07-24,0.8735311684879717,0.8735311684879717,0.8735311684879717
3,30,3.0,TIERRA AMARILLA,3103,2020-07-27,2020-07-31,0.7777921420928169,0.7742348727161251,0.7813494114695086
3,31,3.0,TIERRA AMARILLA,3103,2020-08-03,2020-08-07,0.7492991783980948,0.7329056090480044,0.7656927477481852
3,32,1.0,TIERRA AMARILLA,3103,2020-08-10,2020-08-14,0.7588132840830651,0.7443506359099458,0.7732759322561845
3,33,1.0,TIERRA AMARILLA,3103,2020-08-17,2020-08-21,0.7949561653855028,0.7786857164957691,0.8112266142752366
3,34,1.0,TIERRA AMARILLA,3103,2020-08-24,2020-08-28,0.8243907662094979,0.8159880262680215,0.8327935061509747
3,35,1.0,TIERRA AMARILLA,3103,2020-08-31,2020-09-04,0.90558338543473,0.8320958418514932,0.9790709290179666
3,37,1.0,TIERRA AMARILLA,3103,2020-09-14,2020-09-18,0.6709936249559283,0.6709936249559283,0.6709936249559283
3,38,1.0,TIERRA AMARILLA,3103,2020-09-21,2020-09-25,0.5640396141115971,0.5640396141115971,0.5640396141115971
3,39,1.0,TIERRA AMARILLA,3103,2020-09-28,2020-10-02,0.5952815721499334,0.5952815721499334,0.5952815721499334
3,40,2.0,TIERRA AMARILLA,3103,2020-10-05,2020-10-09,0.6480122850199819,0.6480122850199819,0.6480122850199819
3,41,2.0,TIERRA AMARILLA,3103,2020-10-12,2020-10-16,0.7016612867528007,0.7016612867528007,0.7016612867528007
3,42,2.0,TIERRA AMARILLA,3103,2020-10-19,2020-10-23,0.6554920908023261,0.6554920908023261,0.6554920908023261
3,43,2.0,TIERRA AMARILLA,3103,2020-10-26,2020-10-30,0.660789556517801,0.660789556517801,0.660789556517801
3,44,2.0,TIERRA AMARILLA,3103,2020-11-02,2020-11-06,0.7166113382985855,0.7166113382985855,0.7166113382985855
3,45,3.0,TIERRA AMARILLA,3103,2020-11-09,2020-11-13,0.6716546455171031,0.6716546455171031,0.6716546455171031
3,46,3.0,TIERRA AMARILLA,3103,2020-11-16,2020-11-20,0.6609128133126445,0.6609128133126445,0.6609128133126445
3,47,3.0,TIERRA AMARILLA,3103,2020-11-23,2020-11-27,0.6750654991687792,0.6750654991687792,0.6750654991687792
3,48,3.0,TIERRA AMARILLA,3103,2020-11-30,2020-12-04,0.6850053414933183,0.6850053414933183,0.6850053414933183
3,49,3.0,TIERRA AMARILLA,3103,2020-12-07,2020-12-11,0.7116658697748995,0.7116658697748995,0.7116658697748995
3,50,3.0,TIERRA AMARILLA,3103,2020-12-14,2020-12-18,0.7063054194885535,0.7063054194885535,0.7063054194885535
3,51,4.0,TIERRA AMARILLA,3103,2020-12-21,2020-12-25,0.6949914820677583,0.6949914820677583,0.6949914820677583
3,52,4.0,TIERRA AMARILLA,3103,2020-12-28,2021-01-01,0.7051351250013419,0.7051351250013419,0.7051351250013419
3,53,4.0,TIERRA AMARILLA,3103,2021-01-04,2021-01-08,0.6833955656739789,0.6833955656739789,0.6833955656739789
3,54,3.0,TIERRA AMARILLA,3103,2021-01-11,2021-01-15,0.6780904711967192,0.6780904711967192,0.6780904711967192
3,55,2.0,TIERRA AMARILLA,3103,2021-01-18,2021-01-22,0.6852215218093736,0.6852215218093736,0.6852215218093736
3,56,2.0,TIERRA AMARILLA,3103,2021-01-25,2021-01-29,0.6778635076397429,0.6778635076397429,0.6778635076397429
3,57,2.0,TIERRA AMARILLA,3103,2021-02-01,2021-02-05,0.6669121073843931,0.6669121073843931,0.6669121073843931
3,58,1.0,TIERRA AMARILLA,3103,2021-02-08,2021-02-12,0.6402539912243809,0.6402539912243809,0.6402539912243809
3,59,1.0,TIERRA AMARILLA,3103,2021-02-15,2021-02-19,0.5722928313194288,0.5722928313194288,0.5722928313194288
3,60,1.0,TIERRA AMARILLA,3103,2021-02-22,2021-02-26,0.620873758540334,0.620873758540334,0.620873758540334
3,61,2.0,TIERRA AMARILLA,3103,2021-03-01,2021-03-05,0.6343330842001487,0.6343330842001487,0.6343330842001487
3,62,2.0,TIERRA AMARILLA,3103,2021-03-08,2021-03-12,0.6076943871483997,0.6076943871483997,0.6076943871483997
3,63,2.0,TIERRA AMARILLA,3103,2021-03-15,2021-03-19,0.606217428760635,0.606217428760635,0.606217428760635
3,64,2.0,TIERRA AMARILLA,3103,2021-03-22,2021-03-26,0.5937156720736739,0.5937156720736739,0.5937156720736739
3,66,3.0,TIERRA AMARILLA,3103,2021-04-05,2021-04-09,0.6225318017986446,0.6225318017986446,0.6225318017986446
3,67,2.0,TIERRA AMARILLA,3103,2021-04-12,2021-04-16,0.5203537681469155,0.5203537681469155,0.5203537681469155
3,68,2.0,TIERRA AMARILLA,3103,2021-04-19,2021-04-23,0.5616192828552575,0.5616192828552575,0.5616192828552575
3,69,2.0,TIERRA AMARILLA,3103,2021-04-26,2021-04-30,0.5661591676205112,0.5661591676205112,0.5661591676205112
3,70,2.0,TIERRA AMARILLA,3103,2021-05-03,2021-05-07,0.5896810015986675,0.5896810015986675,0.5896810015986675
3,71,2.0,TIERRA AMARILLA,3103,2021-05-10,2021-05-14,0.5838924156617585,0.5838924156617585,0.5838924156617585
3,72,2.0,TIERRA AMARILLA,3103,2021-05-17,2021-05-21,0.5979105648123271,0.5979105648123271,0.5979105648123271
3,73,2.0,TIERRA AMARILLA,3103,2021-05-24,2021-05-28,0.6675702152633438,0.6675702152633438,0.6675702152633438
3,74,2.0,TIERRA AMARILLA,3103,2021-05-31,2021-06-04,0.6368034338557589,0.6368034338557589,0.6368034338557589
3,75,1.0,TIERRA AMARILLA,3103,2021-06-07,2021-06-11,0.6071298542399798,0.6071298542399798,0.6071298542399798
3,76,1.0,TIERRA AMARILLA,3103,2021-06-14,2021-06-18,0.6039554338350848,0.6039554338350848,0.6039554338350848
3,77,1.0,TIERRA AMARILLA,3103,2021-06-21,2021-06-25,0.6399153149231182,0.6399153149231182,0.6399153149231182
3,78,2.0,TIERRA AMARILLA,3103,2021-06-28,2021-07-02,0.6533040607938542,0.6533040607938542,0.6533040607938542
3,79,2.0,TIERRA AMARILLA,3103,2021-07-05,2021-07-09,0.7397671533192951,0.7397671533192951,0.7397671533192951
3,80,2.0,TIERRA AMARILLA,3103,2021-07-12,2021-07-16,0.7473644311018556,0.7473644311018556,0.7473644311018556
3,81,1.0,TIERRA AMARILLA,3103,2021-07-19,2021-07-23,0.6284794811360299,0.6284794811360299,0.6284794811360299
3,82,1.0,TIERRA AMARILLA,3103,2021-07-26,2021-07-30,0.63256439614838,0.63256439614838,0.63256439614838
3,83,2.0,TIERRA AMARILLA,3103,2021-08-02,2021-08-06,0.6383525439259663,0.6383525439259663,0.6383525439259663
3,84,3.0,TIERRA AMARILLA,3103,2021-08-09,2021-08-13,0.6116673219715879,0.6116673219715879,0.6116673219715879
3,85,4.0,TIERRA AMARILLA,3103,2021-08-16,2021-08-20,0.5976111426861901,0.5976111426861901,0.5976111426861901
3,86,4.0,TIERRA AMARILLA,3103,2021-08-23,2021-08-27,0.6017300811980717,0.6017300811980717,0.6017300811980717
3,87,4.0,TIERRA AMARILLA,3103,2021-08-30,2021-09-03,0.6060187599246156,0.6060187599246156,0.6060187599246156
3,88,4.0,TIERRA AMARILLA,3103,2021-09-06,2021-09-10,0.6477796818834074,0.6477796818834074,0.6477796818834074
3,89,4.0,TIERRA AMARILLA,3103,2021-09-13,2021-09-17,0.624111406256162,0.624111406256162,0.624111406256162
3,90,4.0,TIERRA AMARILLA,3103,2021-09-20,2021-09-24,0.6025329766692732,0.6025329766692732,0.6025329766692732
3,91,4.0,TIERRA AMARILLA,3103,2021-09-27,2021-10-01,0.6263110713553759,0.6263110713553759,0.6263110713553759
3,92,4.0,TIERRA AMARILLA,3103,2021-10-04,2021-10-08,0.6302752388331915,0.6302752388331915,0.6302752388331915
3,93,4.0,TIERRA AMARILLA,3103,2021-10-11,2021-10-15,0.6362702342940109,0.6362702342940109,0.6362702342940109
3,94,4.0,TIERRA AMARILLA,3103,2021-10-18,2021-10-22,0.6182410708427537,0.6182410708427537,0.6182410708427537
3,95,4.0,TIERRA AMARILLA,3103,2021-10-25,2021-10-29,0.6210892701573048,0.6210892701573048,0.6210892701573048
3,96,4.0,TIERRA AMARILLA,3103,2021-11-01,2021-11-05,0.6336373731269831,0.6336373731269831,0.6336373731269831
3,97,4.0,TIERRA AMARILLA,3103,2021-11-08,2021-11-12,0.639961143436535,0.639961143436535,0.639961143436535
3,98,4.0,TIERRA AMARILLA,3103,2021-11-15,2021-11-19,0.6237977110379481,0.6237977110379481,0.6237977110379481
3,99,4.0,TIERRA AMARILLA,3103,2021-11-22,2021-11-26,0.6204287836566348,0.6204287836566348,0.6204287836566348
3,100,4.0,TIERRA AMARILLA,3103,2021-12-01,2021-12-03,0.6496730021208091,0.6496730021208091,0.6496730021208091
3,101,3.0,TIERRA AMARILLA,3103,2021-12-06,2021-12-10,0.6811801738013489,0.6811801738013489,0.6811801738013489
3,102,3.0,TIERRA AMARILLA,3103,2021-12-13,2021-12-17,0.7030247226249601,0.7030247226249601,0.7030247226249601
3,103,3.0,TIERRA AMARILLA,3103,2021-12-20,2021-12-24,0.6270093183143505,0.6270093183143505,0.6270093183143505
3,104,4.0,TIERRA AMARILLA,3103,2021-12-27,2021-12-31,0.6169056908324988,0.6169056908324988,0.6169056908324988
3,105,,TIERRA AMARILLA,3103,2022-01-03,2022-01-07,0.6555850504436239,0.6555850504436239,0.6555850504436239
3,106,4.0,TIERRA AMARILLA,3103,2022-01-10,2022-01-14,0.6539371569763186,0.6539371569763186,0.6539371569763186
3,107,4.0,TIERRA AMARILLA,3103,2022-01-17,2022-01-21,0.6851742611328878,0.6851742611328878,0.6851742611328878
3,108,3.0,TIERRA AMARILLA,3103,2022-01-24,2022-01-28,0.6838307408916219,0.6838307408916219,0.6838307408916219
3,109,3.0,TIERRA AMARILLA,3103,2022-01-31,2022-02-04,0.6814088990905116,0.6814088990905116,0.6814088990905116
3,110,2.0,TIERRA AMARILLA,3103,2022-02-07,2022-02-11,0.66020562166817,0.66020562166817,0.66020562166817
3,111,2.0,TIERRA AMARILLA,3103,2022-02-14,2022-02-18,0.6618570853669272,0.6618570853669272,0.6618570853669272
3,112,2.0,TIERRA AMARILLA,3103,2022-02-21,2022-02-25,0.6716920212214728,0.6716920212214728,0.6716920212214728
3,113,2.0,TIERRA AMARILLA,3103,2022-02-28,2022-03-04,0.6855925556668545,0.6855925556668545,0.6855925556668545
3,114,3.0,TIERRA AMARILLA,3103,2022-03-07,2022-03-11,0.7528132277352996,0.7528132277352996,0.7528132277352996
3,115,3.0,TIERRA AMARILLA,3103,2022-03-14,2022-03-18,0.6892365993586165,0.6892365993586165,0.6892365993586165
3,116,3.0,TIERRA AMARILLA,3103,2022-03-21,2022-03-25,0.7182027029949353,0.7182027029949353,0.7182027029949353
3,117,3.0,TIERRA AMARILLA,3103,2022-03-28,2022-04-01,0.7301328724036006,0.7301328724036006,0.7301328724036006
3,118,,TIERRA AMARILLA,3103,2022-04-04,2022-04-08,1.101893284964083,1.051741449961215,1.1520451199669512
3,119,,TIERRA AMARILLA,3103,2022-04-11,2022-04-15,0.6963669000267393,0.6963669000267393,0.6963669000267393
3,120,,TIERRA AMARILLA,3103,2022-04-18,2022-04-22,0.6823442548488712,0.6823442548488712,0.6823442548488712
3,121,,TIERRA AMARILLA,3103,2022-04-25,2022-04-29,0.6697349874970813,0.6697349874970813,0.6697349874970813
3,122,,TIERRA AMARILLA,3103,2022-05-02,2022-05-06,0.6741745002853241,0.6741745002853241,0.6741745002853241
3,123,,TIERRA AMARILLA,3103,2022-05-09,2022-05-13,0.6580484338974346,0.6580484338974346,0.6580484338974346
3,124,,TIERRA AMARILLA,3103,2022-05-16,2022-05-20,0.6943587941725451,0.6943587941725451,0.6943587941725451
3,125,,TIERRA AMARILLA,3103,2022-05-23,2022-05-27,0.6962748878062749,0.6962748878062749,0.6962748878062749
3,126,,TIERRA AMARILLA,3103,2022-05-30,2022-06-03,0.7001417176265773,0.7001417176265773,0.7001417176265773
3,127,,TIERRA AMARILLA,3103,2022-06-06,2022-06-10,0.6802743578085505,0.6802743578085505,0.6802743578085505
3,128,,TIERRA AMARILLA,3103,2022-06-13,2022-06-17,0.7438942618703783,0.7438942618703783,0.7438942618703783
3,129,,TIERRA AMARILLA,3103,2022-06-20,2022-06-24,0.7702098982604889,0.7702098982604889,0.7702098982604889
3,130,,TIERRA AMARILLA,3103,2022-06-27,2022-07-01,0.6757255107459972,0.6757255107459972,0.6757255107459972
3,131,,TIERRA AMARILLA,3103,2022-07-04,2022-07-08,0.6595938618512193,0.6595938618512193,0.6595938618512193
3,132,,TIERRA AMARILLA,3103,2022-07-11,2022-07-15,0.7448289385377946,0.7448289385377946,0.7448289385377946
3,9,0.0,CHAÑARAL,3201,2020-03-02,2020-03-06,0.9777909713617694,0.9711587076885151,0.9844232350350236
3,10,0.0,CHAÑARAL,3201,2020-03-09,2020-03-13,1.0155767649649765,1.0155767649649765,1.0155767649649765
3,11,0.0,CHAÑARAL,3201,2020-03-16,2020-03-20,0.8264477990556501,0.8252961699707224,0.8275994281405775
3,12,0.0,CHAÑARAL,3201,2020-03-23,2020-03-27,0.7811046677165647,0.7744734558121199,0.7877358796210095
3,13,0.0,CHAÑARAL,3201,2020-04-01,2020-04-03,0.8030053170400069,0.8030053170400069,0.8030053170400069
3,14,0.0,CHAÑARAL,3201,2020-04-06,2020-04-10,0.7671518312390553,0.7671518312390553,0.7671518312390553
3,15,0.0,CHAÑARAL,3201,2020-04-13,2020-04-17,0.7894112971139713,0.7866061992452084,0.7922163949827343
3,16,0.0,CHAÑARAL,3201,2020-04-20,2020-04-24,0.8033579647641417,0.8033579647641417,0.8033579647641417
3,17,0.0,CHAÑARAL,3201,2020-04-27,2020-05-01,0.8313615708837512,0.8313615708837512,0.8313615708837512
3,18,0.0,CHAÑARAL,3201,2020-05-04,2020-05-08,0.8093720712394179,0.8093720712394179,0.8093720712394179
3,19,0.0,CHAÑARAL,3201,2020-05-11,2020-05-15,0.8039737985871773,0.8039737985871773,0.8039737985871773
3,20,0.0,CHAÑARAL,3201,2020-05-18,2020-05-22,0.8109878025446513,0.8109878025446513,0.8109878025446513
3,21,0.0,CHAÑARAL,3201,2020-05-25,2020-05-29,0.8321068609813069,0.8321068609813069,0.8321068609813069
3,22,0.0,CHAÑARAL,3201,2020-06-01,2020-06-05,0.833628231588192,0.833628231588192,0.833628231588192
3,23,0.0,CHAÑARAL,3201,2020-06-08,2020-06-12,0.8250037787822486,0.8250037787822486,0.8250037787822486
3,24,0.0,CHAÑARAL,3201,2020-06-15,2020-06-19,0.8056557568311109,0.8056557568311109,0.8056557568311109
3,25,0.0,CHAÑARAL,3201,2020-06-22,2020-06-26,0.7620420563312804,0.7032946943380034,0.8207894183245573
3,26,0.0,CHAÑARAL,3201,2020-06-29,2020-07-03,0.8290245823966613,0.8290245823966613,0.8290245823966613
3,27,0.0,CHAÑARAL,3201,2020-07-06,2020-07-10,0.8076822447467947,0.8076822447467947,0.8076822447467947
3,28,0.0,CHAÑARAL,3201,2020-07-13,2020-07-17,0.8523930898185548,0.8523930898185548,0.8523930898185548
3,29,0.0,CHAÑARAL,3201,2020-07-20,2020-07-24,0.8691891969086006,0.8691891969086006,0.8691891969086006
3,30,3.0,CHAÑARAL,3201,2020-07-27,2020-07-31,0.8027860849307622,0.8027860849307622,0.8027860849307622
3,31,3.0,CHAÑARAL,3201,2020-08-03,2020-08-07,0.8020851346333376,0.8020851346333376,0.8020851346333376
3,32,3.0,CHAÑARAL,3201,2020-08-10,2020-08-14,0.8057802225953945,0.8057802225953945,0.8057802225953945
3,33,3.0,CHAÑARAL,3201,2020-08-17,2020-08-21,0.8327585037271379,0.8327585037271379,0.8327585037271379
3,34,3.0,CHAÑARAL,3201,2020-08-24,2020-08-28,0.8446102423443596,0.8446102423443596,0.8446102423443596
3,35,3.0,CHAÑARAL,3201,2020-08-31,2020-09-04,0.9264558818513904,0.9092817161797652,0.9436300475230156
3,37,3.0,CHAÑARAL,3201,2020-09-14,2020-09-18,0.8605390072845448,0.8605390072845448,0.8605390072845448
3,38,3.0,CHAÑARAL,3201,2020-09-21,2020-09-25,0.8226069266370383,0.8226069266370383,0.8226069266370383
3,39,3.0,CHAÑARAL,3201,2020-09-28,2020-10-02,0.8454949083576128,0.8454949083576128,0.8454949083576128
3,40,3.0,CHAÑARAL,3201,2020-10-05,2020-10-09,0.878337514060622,0.878337514060622,0.878337514060622
3,41,3.0,CHAÑARAL,3201,2020-10-12,2020-10-16,0.9131487535069034,0.9131487535069034,0.9131487535069034
3,42,3.0,CHAÑARAL,3201,2020-10-19,2020-10-23,0.9406343901363724,0.9406343901363724,0.9406343901363724
3,43,3.0,CHAÑARAL,3201,2020-10-26,2020-10-30,0.8952447035474923,0.8952447035474923,0.8952447035474923
3,44,3.0,CHAÑARAL,3201,2020-11-02,2020-11-06,0.9739531869219406,0.9739531869219406,0.9739531869219406
3,45,3.0,CHAÑARAL,3201,2020-11-09,2020-11-13,0.9648273041619656,0.9648273041619656,0.9648273041619656
3,46,3.0,CHAÑARAL,3201,2020-11-16,2020-11-20,0.927465855671614,0.927465855671614,0.927465855671614
3,47,3.0,CHAÑARAL,3201,2020-11-23,2020-11-27,0.9759386993372994,0.9759386993372994,0.9759386993372994
3,48,3.0,CHAÑARAL,3201,2020-11-30,2020-12-04,0.9433657017988668,0.9433657017988668,0.9433657017988668
3,49,3.0,CHAÑARAL,3201,2020-12-07,2020-12-11,0.9561777182223116,0.9561777182223116,0.9561777182223116
3,50,3.0,CHAÑARAL,3201,2020-12-14,2020-12-18,0.9666873997402096,0.9666873997402096,0.9666873997402096
3,51,4.0,CHAÑARAL,3201,2020-12-21,2020-12-25,0.954607599631386,0.954607599631386,0.954607599631386
3,52,4.0,CHAÑARAL,3201,2020-12-28,2021-01-01,0.8901981224660316,0.8901981224660316,0.8901981224660316
3,53,4.0,CHAÑARAL,3201,2021-01-04,2021-01-08,0.9081393903257112,0.8940483827582214,0.9222303978932014
3,54,4.0,CHAÑARAL,3201,2021-01-11,2021-01-15,0.8849481385903254,0.8849481385903254,0.8849481385903254
3,55,3.0,CHAÑARAL,3201,2021-01-18,2021-01-22,0.8822088472914336,0.8674911554657958,0.8969265391170711
3,56,2.0,CHAÑARAL,3201,2021-01-25,2021-01-29,0.9118013143977032,0.8928351084149144,0.930767520380492
3,57,2.0,CHAÑARAL,3201,2021-02-01,2021-02-05,0.9183216141009998,0.9011932205577076,0.9354500076442922
3,58,2.0,CHAÑARAL,3201,2021-02-08,2021-02-12,0.8799467609789411,0.8799467609789411,0.8799467609789411
3,59,3.0,CHAÑARAL,3201,2021-02-15,2021-02-19,0.9218798090252508,0.8945876157996928,0.9491720022508088
3,60,3.0,CHAÑARAL,3201,2021-02-22,2021-02-26,0.9285722751897878,0.9285722751897878,0.9285722751897878
3,61,2.0,CHAÑARAL,3201,2021-03-01,2021-03-05,0.899829347631135,0.899829347631135,0.899829347631135
3,62,2.0,CHAÑARAL,3201,2021-03-08,2021-03-12,0.8699172685632066,0.8699172685632066,0.8699172685632066
3,63,1.0,CHAÑARAL,3201,2021-03-15,2021-03-19,0.8617590057045524,0.8617590057045524,0.8617590057045524
3,64,1.0,CHAÑARAL,3201,2021-03-22,2021-03-26,0.7955079834775818,0.7955079834775818,0.7955079834775818
3,66,1.0,CHAÑARAL,3201,2021-04-05,2021-04-09,0.7911489771039422,0.7911489771039422,0.7911489771039422
3,67,1.0,CHAÑARAL,3201,2021-04-12,2021-04-16,0.7528423646200929,0.7528423646200929,0.7528423646200929
3,68,1.0,CHAÑARAL,3201,2021-04-19,2021-04-23,0.7442397036761506,0.7442397036761506,0.7442397036761506
3,69,1.0,CHAÑARAL,3201,2021-04-26,2021-04-30,0.7927117619458753,0.7927117619458753,0.7927117619458753
3,70,2.0,CHAÑARAL,3201,2021-05-03,2021-05-07,0.8545465864554599,0.8545465864554599,0.8545465864554599
3,71,1.0,CHAÑARAL,3201,2021-05-10,2021-05-14,0.791447461510402,0.791447461510402,0.791447461510402
3,72,1.0,CHAÑARAL,3201,2021-05-17,2021-05-21,0.7990261219333408,0.7990261219333408,0.7990261219333408
3,73,2.0,CHAÑARAL,3201,2021-05-24,2021-05-28,0.8844065739012373,0.8844065739012373,0.8844065739012373
3,74,2.0,CHAÑARAL,3201,2021-05-31,2021-06-04,0.8827403317521191,0.8827403317521191,0.8827403317521191
3,75,2.0,CHAÑARAL,3201,2021-06-07,2021-06-11,0.8755946008979557,0.8755946008979557,0.8755946008979557
3,76,3.0,CHAÑARAL,3201,2021-06-14,2021-06-18,0.8338337288290534,0.8338337288290534,0.8338337288290534
3,77,3.0,CHAÑARAL,3201,2021-06-21,2021-06-25,0.8640459608455424,0.8640459608455424,0.8640459608455424
3,78,3.0,CHAÑARAL,3201,2021-06-28,2021-07-02,0.8206256751523147,0.7699236770247115,0.8713276732799178
3,79,2.0,CHAÑARAL,3201,2021-07-05,2021-07-09,0.9646665127774822,0.8875775862605748,1.0417554392943893
3,80,2.0,CHAÑARAL,3201,2021-07-12,2021-07-16,0.9172807684167652,0.9067540612978712,0.9278074755356592
3,81,2.0,CHAÑARAL,3201,2021-07-19,2021-07-23,0.8367700458110551,0.8367700458110551,0.8367700458110551
3,82,2.0,CHAÑARAL,3201,2021-07-26,2021-07-30,0.8797033014192666,0.8797033014192666,0.8797033014192666
3,83,3.0,CHAÑARAL,3201,2021-08-02,2021-08-06,0.8930365043186095,0.8930365043186095,0.8930365043186095
3,84,3.0,CHAÑARAL,3201,2021-08-09,2021-08-13,0.8846426675267505,0.8846426675267505,0.8846426675267505
3,85,4.0,CHAÑARAL,3201,2021-08-16,2021-08-20,0.8888215675813721,0.8888215675813721,0.8888215675813721
3,86,4.0,CHAÑARAL,3201,2021-08-23,2021-08-27,0.8595777553388603,0.8595777553388603,0.8595777553388603
3,87,4.0,CHAÑARAL,3201,2021-08-30,2021-09-03,0.8643117894750564,0.8643117894750564,0.8643117894750564
3,88,4.0,CHAÑARAL,3201,2021-09-06,2021-09-10,0.9154665101066364,0.9154665101066364,0.9154665101066364
3,89,4.0,CHAÑARAL,3201,2021-09-13,2021-09-17,0.8595833919279686,0.8595833919279686,0.8595833919279686
3,90,4.0,CHAÑARAL,3201,2021-09-20,2021-09-24,0.8852144240289309,0.8852144240289309,0.8852144240289309
3,91,4.0,CHAÑARAL,3201,2021-09-27,2021-10-01,0.8934696278616037,0.8934696278616037,0.8934696278616037
3,92,4.0,CHAÑARAL,3201,2021-10-04,2021-10-08,0.9434539575594884,0.9434539575594884,0.9434539575594884
3,93,4.0,CHAÑARAL,3201,2021-10-11,2021-10-15,0.8847343532480274,0.8847343532480274,0.8847343532480274
3,94,4.0,CHAÑARAL,3201,2021-10-18,2021-10-22,0.8927058132509483,0.8927058132509483,0.8927058132509483
3,95,3.0,CHAÑARAL,3201,2021-10-25,2021-10-29,0.9393577333046418,0.9393577333046418,0.9393577333046418
3,96,3.0,CHAÑARAL,3201,2021-11-01,2021-11-05,0.8924109053085489,0.8924109053085489,0.8924109053085489
3,97,4.0,CHAÑARAL,3201,2021-11-08,2021-11-12,0.9209679659267164,0.9209679659267164,0.9209679659267164
3,98,4.0,CHAÑARAL,3201,2021-11-15,2021-11-19,0.8955998948683156,0.8955998948683156,0.8955998948683156
3,99,3.0,CHAÑARAL,3201,2021-11-22,2021-11-26,0.8905923121459071,0.8905923121459071,0.8905923121459071
3,100,3.0,CHAÑARAL,3201,2021-12-01,2021-12-03,0.9791742911542902,0.9791742911542902,0.9791742911542902
3,101,3.0,CHAÑARAL,3201,2021-12-06,2021-12-10,0.9533442921251588,0.9533442921251588,0.9533442921251588
3,102,3.0,CHAÑARAL,3201,2021-12-13,2021-12-17,1.0450781286391342,1.0450781286391342,1.0450781286391342
3,103,4.0,CHAÑARAL,3201,2021-12-20,2021-12-24,1.110890562470615,1.011601185798808,1.2101799391424213
3,104,3.0,CHAÑARAL,3201,2021-12-27,2021-12-31,1.0506531897922256,0.9342212443477804,1.1670851352366705
3,105,,CHAÑARAL,3201,2022-01-03,2022-01-07,1.171095935653084,1.04962834924418,1.2925635220619882
3,106,2.0,CHAÑARAL,3201,2022-01-10,2022-01-14,1.0292968143645305,1.0292968143645305,1.0292968143645305
3,107,2.0,CHAÑARAL,3201,2022-01-17,2022-01-21,0.975471411467202,0.975471411467202,0.975471411467202
3,108,2.0,CHAÑARAL,3201,2022-01-24,2022-01-28,0.9598884890693298,0.9598884890693298,0.9598884890693298
3,109,2.0,CHAÑARAL,3201,2022-01-31,2022-02-04,1.018001137985022,1.018001137985022,1.018001137985022
3,110,2.0,CHAÑARAL,3201,2022-02-07,2022-02-11,0.9798687122801412,0.9798687122801412,0.9798687122801412
3,111,3.0,CHAÑARAL,3201,2022-02-14,2022-02-18,1.0180240084549994,1.0180240084549994,1.0180240084549994
3,112,3.0,CHAÑARAL,3201,2022-02-21,2022-02-25,0.9750713438185306,0.9750713438185306,0.9750713438185306
3,113,3.0,CHAÑARAL,3201,2022-02-28,2022-03-04,1.0330692420105183,1.0330692420105183,1.0330692420105183
3,114,3.0,CHAÑARAL,3201,2022-03-07,2022-03-11,1.0695855643055552,1.0695855643055552,1.0695855643055552
3,115,3.0,CHAÑARAL,3201,2022-03-14,2022-03-18,1.0635712251648877,1.0635712251648877,1.0635712251648877
3,116,3.0,CHAÑARAL,3201,2022-03-21,2022-03-25,1.0745724149972449,1.0745724149972449,1.0745724149972449
3,117,3.0,CHAÑARAL,3201,2022-03-28,2022-04-01,1.0588929032027865,1.0588929032027865,1.0588929032027865
3,118,,CHAÑARAL,3201,2022-04-04,2022-04-08,1.093999097393907,1.0466513334943943,1.1413468612934203
3,119,,CHAÑARAL,3201,2022-04-11,2022-04-15,1.0950459984154797,1.0950459984154797,1.0950459984154797
3,120,,CHAÑARAL,3201,2022-04-18,2022-04-22,1.0939305822018466,1.0939305822018466,1.0939305822018466
3,121,,CHAÑARAL,3201,2022-04-25,2022-04-29,1.0982198734059638,1.0982198734059638,1.0982198734059638
3,122,,CHAÑARAL,3201,2022-05-02,2022-05-06,1.0533091221721826,1.0533091221721826,1.0533091221721826
3,123,,CHAÑARAL,3201,2022-05-09,2022-05-13,1.0776999298454988,1.0776999298454988,1.0776999298454988
3,124,,CHAÑARAL,3201,2022-05-16,2022-05-20,1.0709023560142004,1.0709023560142004,1.0709023560142004
3,125,,CHAÑARAL,3201,2022-05-23,2022-05-27,1.0750608258889975,1.0750608258889975,1.0750608258889975
3,126,,CHAÑARAL,3201,2022-05-30,2022-06-03,1.1019785123760653,1.1019785123760653,1.1019785123760653
3,127,,CHAÑARAL,3201,2022-06-06,2022-06-10,1.1110535807707436,1.1110535807707436,1.1110535807707436
3,128,,CHAÑARAL,3201,2022-06-13,2022-06-17,1.1056048880385387,1.1056048880385387,1.1056048880385387
3,129,,CHAÑARAL,3201,2022-06-20,2022-06-24,1.0576214402298825,1.0576214402298825,1.0576214402298825
3,130,,CHAÑARAL,3201,2022-06-27,2022-07-01,1.0727547627498466,1.0727547627498466,1.0727547627498466
3,131,,CHAÑARAL,3201,2022-07-04,2022-07-08,1.0433130950411955,1.0433130950411955,1.0433130950411955
3,132,,CHAÑARAL,3201,2022-07-11,2022-07-15,0.9652982990375976,0.9652982990375976,0.9652982990375976
3,9,0.0,DIEGO DE ALMAGRO,3202,2020-03-02,2020-03-06,0.9862118210293808,0.9792761954974164,0.9931474465613452
