region,idc,puntaje,nem,ingreso2,vacantes,ingreso,year,stem,area
7,1078,624,628,162,156,1052,2015,0,Health
6,1080,620,625,131,137,646,2015,0,Health
7,1043,567,549,153,137,710,2015,0,Health
6,1142,564,552,35,34,111,2015,0,Health
10,16167,562,561,60,59,250,2015,0,Health
10,18331,547,573,60,49,280,2015,0,Health
7,1067,550,554,123,127,588,2015,0,Health
6,15550,529,530,75,68,285,2015,0,Health
11,9574,,,60,70,329,2015,0,Health
11,7274,,,48,45,107,2015,0,Health
10,13461,589,589,154,110,741,2015,0,Health
7,4687,642,637,75,50,399,2015,0,Health
10,4716,537,531,34,35,292,2015,0,Health
7,13531,561,550,57,50,270,2015,0,Health
10,4695,555,521,43,40,286,2015,0,Health
7,13535,591,571,78,60,355,2015,0,Health
7,4686,755,747,81,60,609,2015,0,Health
10,10440,540,506,37,35,163,2015,0,Health
7,13536,587,575,64,50,295,2015,0,Health
10,4688,583,585,98,95,721,2015,0,Health
7,10460,637,618,78,65,545,2015,0,Health
7,13534,600,570,70,55,265,2015,0,Health
10,20783,606,609,110,120,212,2015,0,Health
14,22582,593,620,39,30,77,2015,0,Health
7,20772,573,542,119,120,266,2015,0,Health
13,22583,506,535,27,35,66,2015,0,Health
10,4734,615,565,92,120,746,2015,0,Health
10,22569,,,,,19,2015,0,Health
14,4765,,,,,123,2015,0,Health
14,4738,538,534,71,90,501,2015,0,Health
7,10499,589,538,79,110,746,2015,0,Health
13,8844,557,554,55,70,468,2015,0,Health
10,4782,544,527,66,96,491,2015,0,Health
14,22577,500,494,18,25,94,2015,0,Health
7,10501,542,525,73,94,457,2015,0,Health
13,22578,530,511,32,40,154,2015,0,Health
10,4731,549,511,74,95,425,2015,0,Health
14,4798,,,,,57,2015,0,Health
14,4736,531,518,23,30,194,2015,0,Health
7,10503,551,530,80,110,588,2015,0,Health
13,8845,553,531,35,50,270,2015,0,Health
10,4726,726,734,58,60,589,2015,0,Health
14,4735,685,651,51,55,312,2015,0,Health
7,22568,704,657,66,70,386,2015,0,Health
14,20757,524,488,31,45,143,2015,0,Health
7,14818,532,509,82,120,519,2015,0,Health
10,28324,564,556,93,120,307,2015,0,Health
14,28325,549,534,63,75,184,2015,0,Health
7,28330,556,527,94,120,327,2015,0,Health
10,4745,599,590,104,140,931,2015,0,Health
14,4772,,,,,38,2015,0,Health
14,4776,575,557,52,55,377,2015,0,Health
7,10516,589,542,107,140,1071,2015,0,Health
13,4786,571,576,39,55,310,2015,0,Health
10,4756,559,549,35,55,199,2015,0,Health
7,20769,556,533,40,45,213,2015,0,Health
10,14784,550,539,76,100,529,2015,0,Health
7,20957,530,522,67,85,332,2015,0,Health
7,21909,473,539,60,50,406,2015,0,Health
7,24778,470,519,4,20,54,2015,0,Health
7,31089,,,,30,16,2015,0,Health
7,18447,485,539,19,20,261,2015,0,Health
7,21908,,,,,9,2015,0,Health
7,31094,,,,15,75,2015,0,Health
7,31091,,,,30,74,2015,0,Health
7,18448,,,,20,74,2015,0,Health
7,24777,,,,20,54,2015,0,Health
7,17986,596,,110,,662,2015,0,Health
7,5721,593,,101,,733,2015,0,Health
9,15814,593,,91,,621,2015,0,Health
12,10533,593,,114,,809,2015,0,Health
7,17979,519,,58,,335,2015,0,Health
7,5723,524,,57,,396,2015,0,Health
9,21120,512,,116,,510,2015,0,Health
12,21432,510,,84,,414,2015,0,Health
7,17982,538,,94,,473,2015,0,Health
7,5697,539,,80,,549,2015,0,Health
9,5720,532,,110,,509,2015,0,Health
12,5713,532,,65,,382,2015,0,Health
9,15813,686,,56,,345,2015,0,Health
7,17981,512,,86,,310,2015,0,Health
7,5724,518,,50,,332,2015,0,Health
12,10534,499,,51,,247,2015,0,Health
7,21433,589,,113,,592,2015,0,Health
9,5719,590,,72,,559,2015,0,Health
7,21431,593,,70,,369,2015,0,Health
12,23948,587,,39,,167,2015,0,Health
7,21430,518,,88,,226,2015,0,Health
7,5722,514,,88,,448,2015,0,Health
12,21429,507,,115,,369,2015,0,Health
14,17712,,,,40,53,2015,0,Health
14,17728,,,,,19,2015,0,Health
3,17675,,,,30,167,2015,0,Health
3,17673,,,,,35,2015,0,Health
14,31109,,,,50,75,2015,0,Health
14,17719,,,,,38,2015,0,Health
8,28618,,,,50,217,2015,0,Health
8,28619,,,,25,108,2015,0,Health
6,28620,,,,,18,2015,0,Health
6,28621,,,,,43,2015,0,Health
6,28644,,,,30,183,2015,0,Health
6,28623,,,,30,144,2015,0,Health
12,17827,,,,50,211,2015,0,Health
12,17824,,,,,98,2015,0,Health
6,30256,,,,30,291,2015,0,Health
6,28645,,,,30,378,2015,0,Health
8,28622,,,,,36,2015,0,Health
6,28660,,,,30,45,2015,0,Health
6,18315,,,,,10,2015,0,Health
6,28654,,,,,15,2015,0,Health
14,17713,,,,,6,2015,0,Health
3,28636,,,,30,65,2015,0,Health
3,29266,,,,30,15,2015,0,Health
14,32418,,,,,1,2015,0,Health
8,28628,,,,25,60,2015,0,Health
6,28634,,,,,12,2015,0,Health
6,28635,,,,,20,2015,0,Health
6,31105,,,,30,47,2015,0,Health
6,17819,,,,,67,2015,0,Health
6,28659,,,,,38,2015,0,Health
14,29251,,,,40,17,2015,0,Health
14,17711,,,,,128,2015,0,Health
14,29250,,,,40,43,2015,0,Health
3,18156,,,,30,20,2015,0,Health
3,29271,,,,30,33,2015,0,Health
11,22994,,,,,45,2015,0,Health
6,28775,,,,30,61,2015,0,Health
6,17838,,,,,28,2015,0,Health
9,17693,,,,,75,2015,0,Health
14,17715,,,,,81,2015,0,Health
14,32161,,,,25,17,2015,0,Health
6,28777,,,,30,13,2015,0,Health
6,28778,,,,30,33,2015,0,Health
6,17836,,,,,31,2015,0,Health
6,17833,,,,30,42,2015,0,Health
12,28785,,,,50,65,2015,0,Health
12,17785,,,,,245,2015,0,Health
12,28786,,,,50,72,2015,0,Health
3,17691,,,,,6,2015,0,Health
13,17840,,,,,100,2015,0,Health
13,30252,,,,50,51,2015,0,Health
4,28787,,,,,1,2015,0,Health
6,30251,,,,,2,2015,0,Health
6,32301,,,,30,24,2015,0,Health
7,32317,623,634,49,35,51,2015,0,Health
7,27137,715,730,82,85,88,2015,0,Health
7,27138,651,656,28,20,29,2015,0,Health
7,1007,680,691,80,70,478,2015,0,Health
7,18446,628,613,52,40,276,2015,0,Health
7,1001,767,759,85,75,699,2015,0,Health
7,27056,630,635,43,32,127,2015,0,Health
7,1011,698,635,63,60,494,2015,0,Health
7,22118,614,620,46,33,168,2015,0,Health
7,10479,,,,40,394,2015,0,Health
7,21531,,,,20,100,2015,0,Health
7,20811,528,524,136,120,715,2015,0,Health
7,23972,501,505,49,120,166,2015,0,Health
7,20877,498,496,55,80,303,2015,0,Health
7,20879,,,,80,180,2015,0,Health
7,23973,507,508,48,120,146,2015,0,Health
7,30351,501,525,57,90,250,2015,0,Health
7,27950,524,530,36,90,217,2015,0,Health
7,18451,515,507,64,90,562,2015,0,Health
6,14948,526,,99,120,794,2015,0,Health
6,16494,506,,52,70,320,2015,0,Health
6,10685,,,,,13,2015,0,Health
6,10684,515,,62,110,416,2015,0,Health
6,16501,514,,34,70,264,2015,0,Health
6,16485,561,,88,120,542,2015,0,Health
6,22044,518,,74,90,278,2015,0,Health
6,22045,495,,41,70,236,2015,0,Health
3,17592,425,530,18,40,120,2015,0,Health
3,17589,,,,,32,2015,0,Health
11,16119,477,562,32,50,324,2015,0,Health
10,15157,,,,,107,2015,0,Health
5,14733,486,535,38,40,251,2015,0,Health
7,14720,459,518,41,40,256,2015,0,Health
7,15247,,,,,57,2015,0,Health
3,17593,,,,20,85,2015,0,Health
11,17641,,,,20,153,2015,0,Health
11,20039,,,,18,71,2015,0,Health
10,15160,,,,,55,2015,0,Health
10,20042,,,,,54,2015,0,Health
5,15264,,,,30,110,2015,0,Health
5,15269,,,,18,29,2015,0,Health
7,15217,,,,18,50,2015,0,Health
7,15218,,,,25,71,2015,0,Health
3,17594,,,,20,67,2015,0,Health
11,16141,,,,20,186,2015,0,Health
10,15162,,,,,65,2015,0,Health
5,12025,,,,18,101,2015,0,Health
7,15219,,,,20,70,2015,0,Health
7,20058,,,,,8,2015,0,Health
5,14737,645,641,16,30,140,2015,0,Health
7,14721,662,680,21,50,217,2015,0,Health
7,14723,,,,18,29,2015,0,Health
3,20002,,,,18,56,2015,0,Health
5,15271,,,,18,72,2015,0,Health
7,15220,,,,18,64,2015,0,Health
3,19997,515,516,8,15,55,2015,0,Health
11,19998,,,,12,30,2015,0,Health
10,19999,,,,,15,2015,0,Health
5,14738,554,533,14,20,127,2015,0,Health
7,14722,548,600,8,16,112,2015,0,Health
5,14739,,,,20,54,2015,0,Health
7,15251,,,,18,67,2015,0,Health
3,3336,535,,51,60,432,2015,0,Health
1,3319,499,,43,70,343,2015,0,Health
10,3384,562,,37,50,352,2015,0,Health
4,12505,,,,,120,2015,0,Health
2,3328,519,,33,50,246,2015,0,Health
5,3347,570,,51,50,325,2015,0,Health
10,3377,573,,56,60,346,2015,0,Health
14,3434,527,,38,50,265,2015,0,Health
14,3412,527,,63,80,391,2015,0,Health
7,3307,578,,128,150,836,2015,0,Health
9,3370,557,,76,80,489,2015,0,Health
12,3392,577,,37,40,279,2015,0,Health
13,15719,521,,45,50,290,2015,0,Health
6,3406,547,,64,100,447,2015,0,Health
10,22642,503,,38,48,201,2015,0,Health
2,25358,503,,21,36,104,2015,0,Health
14,22647,487,,17,30,92,2015,0,Health
14,25357,,,,24,41,2015,0,Health
7,22632,535,,50,65,248,2015,0,Health
9,26905,511,,29,36,94,2015,0,Health
13,22654,,,,,17,2015,0,Health
6,19412,513,,27,40,230,2015,0,Health
3,3337,518,,37,40,203,2015,0,Health
1,9443,483,,15,35,157,2015,0,Health
10,3385,521,,38,50,271,2015,0,Health
4,12507,,,,,96,2015,0,Health
2,3329,499,,9,30,111,2015,0,Health
5,3348,542,,40,50,244,2015,0,Health
10,9440,519,,53,50,248,2015,0,Health
14,3435,509,,14,35,193,2015,0,Health
14,10627,508,,17,40,169,2015,0,Health
7,3311,541,,77,80,429,2015,0,Health
9,3407,506,,65,70,310,2015,0,Health
12,3420,509,,37,45,185,2015,0,Health
13,15720,502,,9,30,146,2015,0,Health
6,3360,517,,44,60,313,2015,0,Health
3,15268,499,,24,30,148,2015,0,Health
10,22641,518,,25,30,125,2015,0,Health
4,25476,,,,,23,2015,0,Health
2,9445,498,,18,30,148,2015,0,Health
5,22636,529,,49,50,187,2015,0,Health
10,19419,518,,49,50,234,2015,0,Health
14,19415,511,,13,30,87,2015,0,Health
7,3428,540,,64,60,274,2015,0,Health
9,26850,512,,74,75,212,2015,0,Health
12,10618,506,,20,30,146,2015,0,Health
13,19416,,,,25,41,2015,0,Health
6,3424,527,,23,45,248,2015,0,Health
2,22634,524,,12,25,56,2015,0,Health
5,22637,534,,41,40,159,2015,0,Health
12,9450,511,,40,45,199,2015,0,Health
6,9452,534,,42,40,201,2015,0,Health
1,22633,515,,23,30,99,2015,0,Health
10,19422,523,,35,40,165,2015,0,Health
2,26901,504,,16,22,49,2015,0,Health
14,22646,511,,25,25,77,2015,0,Health
14,22644,510,,38,30,117,2015,0,Health
7,22630,526,,74,75,228,2015,0,Health
13,22652,514,,30,35,116,2015,0,Health
6,17074,516,,50,40,217,2015,0,Health
7,16259,,,,180,643,2015,0,Health
7,18429,,,,,121,2015,0,Health
7,16291,,,,40,197,2015,0,Health
7,16279,,,,50,248,2015,0,Health
7,16278,,,,,117,2015,0,Health
7,16277,,,,30,133,2015,0,Health
7,21884,,,,20,90,2015,0,Health
9,18220,638,,64,65,309,2015,0,Health
9,3637,669,,66,65,415,2015,0,Health
9,3636,611,,64,65,316,2015,0,Health
9,3662,736,,60,60,440,2015,0,Health
9,26235,592,,60,60,239,2015,0,Health
10,3908,675,714,70,70,384,2015,0,Health
10,21403,617,645,75,70,298,2015,0,Health
10,3907,756,769,58,56,420,2015,0,Health
10,3919,593,625,84,70,347,2015,0,Health
10,24382,,,,,181,2015,0,Health
10,12371,,,,,24,2015,0,Health
11,23077,,,,,189,2015,0,Health
11,24391,,,,,77,2015,0,Health
10,17474,,,,,181,2015,0,Health
10,12032,,,,,76,2015,0,Health
5,17052,,,,60,390,2015,0,Health
8,17051,,,,73,476,2015,0,Health
5,17055,,,,65,365,2015,0,Health
5,19989,,,,75,323,2015,0,Health
7,17061,,,,46,225,2015,0,Health
10,18917,,,,90,450,2015,0,Health
6,19988,,,,72,310,2015,0,Health
12,23657,588,602,57,45,231,2015,0,Health
12,23658,574,584,56,45,222,2015,0,Health
12,23660,567,584,55,45,193,2015,0,Health
12,23659,592,618,68,45,237,2015,0,Health
14,21162,641,654,46,40,308,2015,0,Health
14,27152,600,619,41,50,140,2015,0,Health
14,28934,542,542,45,30,84,2015,0,Health
14,21150,557,556,49,40,231,2015,0,Health
14,23539,535,529,43,45,158,2015,0,Health
14,9682,531,537,43,35,202,2015,0,Health
7,17773,,,111,100,844,2015,0,Health
7,17771,,,,,147,2015,0,Health
7,21178,,,11,50,67,2015,0,Health
7,17769,,,11,50,196,2015,0,Health
7,21180,,,9,50,84,2015,0,Health
7,21184,,,63,50,325,2015,0,Health
7,33459,,,,20,29,2015,0,Health
7,21185,,,24,50,132,2015,0,Health
10,8962,,,,,95,2015,0,Health
7,8948,,,,,60,2015,0,Health
10,11832,,,,160,401,2015,0,Health
10,22434,,,,40,105,2015,0,Health
7,27788,,,,120,270,2015,0,Health
7,30367,,,,120,182,2015,0,Health
7,19888,,,,210,510,2015,0,Health
7,22482,,,,,59,2015,0,Health
7,13827,,,,124,364,2015,0,Health
7,33478,,,,,4,2015,0,Health
7,6334,,,,220,606,2015,0,Health
7,24429,,,,,57,2015,0,Health
6,6343,,,,281,763,2015,0,Health
6,19889,,,,40,145,2015,0,Health
7,23755,,,,55,136,2015,0,Health
7,24410,,,,,19,2015,0,Health
7,30368,,,,40,62,2015,0,Health
7,27792,,,,41,117,2015,0,Health
7,27793,,,,84,183,2015,0,Health
6,27761,,,,80,175,2015,0,Health
10,11835,,,,,29,2015,0,Health
7,30366,,,,,8,2015,0,Health
7,13831,,,,30,83,2015,0,Health
7,6336,,,,55,166,2015,0,Health
6,6345,,,,40,116,2015,0,Health
10,11834,,,,30,67,2015,0,Health
7,27806,,,,60,120,2015,0,Health
7,30369,,,,30,31,2015,0,Health
7,24428,,,,42,129,2015,0,Health
7,13828,,,,40,98,2015,0,Health
7,6335,,,,55,169,2015,0,Health
7,24427,,,,,33,2015,0,Health
6,6344,,,,60,176,2015,0,Health
7,31525,,,,30,66,2015,0,Health
10,17928,,,,25,30,2015,0,Health
10,17927,,,,30,67,2015,0,Health
10,17926,,,,50,73,2015,0,Health
10,20537,,,,50,125,2015,0,Health
13,26263,,,,45,157,2015,0,Health
7,21315,,,,,1,2015,0,Health
7,21316,,,,60,79,2015,0,Health
8,17922,,,,,10,2015,0,Health
8,17921,,,,70,47,2015,0,Health
7,24122,,,,60,183,2015,0,Health
7,24123,,,,60,83,2015,0,Health
8,28693,,,,40,55,2015,0,Health
8,28692,,,,80,41,2015,0,Health
10,25197,,,,30,34,2015,0,Health
13,27364,,,,35,47,2015,0,Health
7,24125,,,,25,40,2015,0,Health
11,28391,,,,35,26,2015,0,Health
11,28392,,,,35,41,2015,0,Health
11,20810,,,,35,90,2015,0,Health
11,20807,,,,35,106,2015,0,Health
10,20806,,,,30,12,2015,0,Health
10,20808,,,,30,43,2015,0,Health
7,30185,,,,35,55,2015,0,Health
7,20804,,,,40,80,2015,0,Health
6,21573,,,,35,66,2015,0,Health
6,21574,,,,45,80,2015,0,Health
7,16503,,,,20,39,2015,0,Health
7,22349,,,,20,52,2015,0,Health
11,3551,,,,20,106,2015,0,Health
10,22272,,,,20,64,2015,0,Health
9,3582,,,,20,88,2015,0,Health
9,12194,,,,20,13,2015,0,Health
5,3522,,,,20,37,2015,0,Health
5,18743,,,,20,35,2015,0,Health
10,11650,,,,20,161,2015,0,Health
10,3576,,,,20,78,2015,0,Health
5,22695,,,,20,54,2015,0,Health
14,14187,,,,20,238,2015,0,Health
7,22279,,,,20,63,2015,0,Health
7,22280,,,,20,9,2015,0,Health
9,9507,,,,20,87,2015,0,Health
3,16335,,,,20,28,2015,0,Health
3,22776,,,,20,24,2015,0,Health
7,22696,,,,,10,2015,0,Health
10,33529,,,,,2,2015,0,Health
10,16333,,,,,87,2015,0,Health
9,16332,,,,,6,2015,0,Health
5,27734,,,,,28,2015,0,Health
5,16329,,,,,81,2015,0,Health
14,16334,,,,,1,2015,0,Health
14,27726,,,,,100,2015,0,Health
7,27728,,,,,4,2015,0,Health
7,16331,,,,,57,2015,0,Health
9,27238,,,,,6,2015,0,Health
5,27503,,,,20,48,2015,0,Health
10,27478,,,,,13,2015,0,Health
11,24704,,,,20,49,2015,0,Health
10,22271,,,,20,115,2015,0,Health
9,22147,,,,20,14,2015,0,Health
5,27411,,,,20,32,2015,0,Health
5,27413,,,,20,35,2015,0,Health
14,22374,,,,20,48,2015,0,Health
14,14185,,,,,4,2015,0,Health
7,22282,,,,20,9,2015,0,Health
7,22281,,,,20,18,2015,0,Health
10,24561,,,,20,36,2015,0,Health
5,32908,,,,,4,2015,0,Health
5,32909,,,,,14,2015,0,Health
14,18973,,,,,12,2015,0,Health
7,3619,,,,20,11,2015,0,Health
3,33517,,,,,15,2015,0,Health
10,33516,,,,,32,2015,0,Health
10,33518,,,,,10,2015,0,Health
14,33514,,,,,50,2015,0,Health
11,13585,,,,140,414,2015,0,Health
10,13871,,,,300,716,2015,0,Health
10,13646,,,133,105,314,2015,0,Health
11,16538,,,,40,107,2015,0,Health
11,18425,,,,30,31,2015,0,Health
10,16612,,,,40,70,2015,0,Health
10,18424,,,,30,32,2015,0,Health
9,29044,,,,35,110,2015,0,Health
14,29041,,,,35,75,2015,0,Health
12,29028,,,,30,46,2015,0,Health
6,29008,,,,25,11,2015,0,Health
6,29030,,,,25,24,2015,0,Health
14,29013,,,,100,175,2015,0,Health
14,29015,,,,90,116,2015,0,Health
10,18742,,,,25,37,2015,0,Health
10,21662,,,,25,40,2015,0,Health
7,22004,,,,60,106,2015,0,Health
7,22005,,,,45,85,2015,0,Health
6,31002,,,,25,31,2015,0,Health
7,33536,,,,40,74,2015,0,Health
7,33538,,,,40,30,2015,0,Health
7,33540,,,,40,94,2015,0,Health
7,31334,,,,141,60,2015,0,Health
7,31177,,,,141,178,2015,0,Health
7,31179,,,,131,232,2015,0,Health
7,19841,,,,88,369,2015,0,Health
7,26567,,,,40,118,2015,0,Health
10,17528,,,,70,171,2015,0,Health
5,26193,,,,40,103,2015,0,Health
7,26496,,,,40,225,2015,0,Health
8,15623,,,,40,156,2015,0,Health
7,22714,,,,45,218,2015,0,Health
6,26192,,,,61,158,2015,0,Health
5,31279,,,,,28,2015,0,Health
3,11690,,,,30,78,2015,0,Health
3,11689,,,,35,74,2015,0,Health
3,11691,,,,45,100,2015,0,Health
3,19054,,,,55,138,2015,0,Health
3,11687,,,,34,89,2015,0,Health
3,11688,,,,33,75,2015,0,Health
3,11686,,,,33,86,2015,0,Health
3,15483,,,,,45,2015,0,Health
10,29104,,,,20,34,2015,0,Health
10,11699,,,,90,253,2015,0,Health
10,11698,,,,90,246,2015,0,Health
10,11700,,,,90,255,2015,0,Health
10,29105,,,,20,27,2015,0,Health
9,11704,,,,50,98,2015,0,Health
9,11701,,,,50,126,2015,0,Health
9,11702,,,,50,67,2015,0,Health
9,12003,,,,90,197,2015,0,Health
10,29089,,,,41,79,2015,0,Health
10,22945,,,,41,110,2015,0,Health
10,22946,,,,44,115,2015,0,Health
10,22948,,,,41,114,2015,0,Health
14,26463,,,,36,82,2015,0,Health
14,26461,,,,36,97,2015,0,Health
14,29079,,,,36,58,2015,0,Health
14,26460,,,,36,93,2015,0,Health
14,26462,,,,40,81,2015,0,Health
7,26493,,,,,19,2015,0,Health
7,26532,,,,150,390,2015,0,Health
7,26531,,,,100,269,2015,0,Health
7,26494,,,,100,367,2015,0,Health
7,26495,,,,40,118,2015,0,Health
7,26535,,,,40,108,2015,0,Health
7,26534,,,,150,350,2015,0,Health
7,26533,,,,100,287,2015,0,Health
14,11705,,,,30,80,2015,0,Health
14,11706,,,,90,224,2015,0,Health
14,11707,,,,60,131,2015,0,Health
14,15503,,,,60,158,2015,0,Health
14,28598,,,,120,264,2015,0,Health
8,21597,,,,30,77,2015,0,Health
8,11717,,,,65,185,2015,0,Health
8,11714,,,,40,52,2015,0,Health
8,11716,,,,80,203,2015,0,Health
8,11718,,,,80,176,2015,0,Health
8,11719,,,,30,87,2015,0,Health
6,22972,,,,40,133,2015,0,Health
6,22968,,,,40,132,2015,0,Health
6,22971,,,,40,128,2015,0,Health
6,22953,,,,40,107,2015,0,Health
8,11708,,,,30,56,2015,0,Health
8,11710,,,,40,114,2015,0,Health
8,15523,,,,40,99,2015,0,Health
8,11709,,,,35,106,2015,0,Health
8,15524,,,,20,132,2015,0,Health
7,26023,,,,200,249,2015,0,Health
7,26024,,,,135,276,2015,0,Health
7,26019,,,,90,296,2015,0,Health
7,29158,,,,,10,2015,0,Health
7,29489,,,,40,113,2015,0,Health
7,26194,,,,60,155,2015,0,Health
7,26566,,,,35,66,2015,0,Health
7,19799,,,,70,135,2015,0,Health
7,19805,,,,120,341,2015,0,Health
7,19880,,,,120,347,2015,0,Health
7,19882,,,,60,143,2015,0,Health
7,22709,,,,90,233,2015,0,Health
9,26025,,,,30,93,2015,0,Health
9,26022,,,,30,94,2015,0,Health
9,26020,,,,28,121,2015,0,Health
9,29103,,,,31,48,2015,0,Health
9,26021,,,,30,85,2015,0,Health
12,19796,,,,,57,2015,0,Health
12,19239,,,,30,91,2015,0,Health
12,19240,,,,,66,2015,0,Health
12,19238,,,,30,83,2015,0,Health
12,22708,,,,,48,2015,0,Health
12,29488,,,,,12,2015,0,Health
6,26464,,,,75,128,2015,0,Health
6,26467,,,,55,108,2015,0,Health
6,26465,,,,75,141,2015,0,Health
6,26466,,,,40,95,2015,0,Health
6,15541,,,,70,189,2015,0,Health
6,11696,,,,70,200,2015,0,Health
6,11695,,,,70,214,2015,0,Health
6,19055,,,,112,267,2015,0,Health
10,31264,,,,30,52,2015,0,Health
10,31263,,,,40,102,2015,0,Health
5,31280,,,,40,127,2015,0,Health
5,31274,,,,70,163,2015,0,Health
5,31276,,,,25,30,2015,0,Health
5,31282,,,,40,164,2015,0,Health
5,31271,,,,35,92,2015,0,Health
7,32727,,,,20,20,2015,0,Health
7,32751,,,,30,19,2015,0,Health
8,31682,,,,20,21,2015,0,Health
8,31260,,,,,42,2015,0,Health
8,31283,,,,30,88,2015,0,Health
8,32758,,,,20,18,2015,0,Health
8,32755,,,,20,26,2015,0,Health
7,32791,,,,25,23,2015,0,Health
7,31278,,,,170,412,2015,0,Health
9,32704,,,,30,30,2015,0,Health
7,32753,,,,20,23,2015,0,Health
10,31285,,,,20,42,2015,0,Health
7,28491,,,,60,98,2015,0,Health
8,28527,,,,30,78,2015,0,Health
7,26485,,,,,6,2015,0,Health
7,26536,,,,50,96,2015,0,Health
7,35366,,,,50,90,2015,0,Health
10,22919,,,,60,152,2015,0,Health
10,32708,,,,15,15,2015,0,Health
7,5899,,,,88,350,2015,0,Health
7,11724,,,,22,44,2015,0,Health
7,26197,,,,40,166,2015,0,Health
7,32762,,,,20,19,2015,0,Health
7,5955,,,,88,227,2015,0,Health
7,11725,,,,66,162,2015,0,Health
7,26199,,,,40,131,2015,0,Health
7,32785,,,,40,38,2015,0,Health
7,26530,,,,60,152,2015,0,Health
10,19806,,,,40,78,2015,0,Health
10,32716,,,,15,12,2015,0,Health
7,9776,,,,86,225,2015,0,Health
7,9777,,,,22,42,2015,0,Health
7,26198,,,,40,123,2015,0,Health
7,32777,,,,20,18,2015,0,Health
6,22909,,,,38,98,2015,0,Health
7,26500,,,,36,83,2015,0,Health
7,26552,,,,75,148,2015,0,Health
7,11824,,,,30,125,2015,0,Health
7,10427,,,,30,80,2015,0,Health
7,16205,,,,20,41,2015,0,Health
7,15713,,,,30,216,2015,0,Health
7,16755,,,,30,149,2015,0,Health
7,23778,,,,20,50,2015,0,Health
7,23777,,,,20,56,2015,0,Health
5,18948,,,,65,192,2015,0,Health
7,22412,,,109,20,74,2015,0,Health
7,22524,,,110,20,58,2015,0,Health
7,9660,,,107,55,260,2015,0,Health
7,9661,,,108,55,215,2015,0,Health
12,24487,,,274,40,77,2015,0,Health
12,24538,,,275,35,54,2015,0,Health
5,18949,,,9,85,198,2015,0,Health
8,16199,,,53,64,214,2015,0,Health
8,16198,,,54,,31,2015,0,Health
7,22388,,,147,30,117,2015,0,Health
7,22527,,,148,,14,2015,0,Health
7,9668,,,145,190,629,2015,0,Health
7,9669,,,146,,167,2015,0,Health
12,24527,,,278,55,134,2015,0,Health
12,24528,,,279,,2,2015,0,Health
5,22336,,,10,68,146,2015,0,Health
7,9674,,,149,90,448,2015,0,Health
7,9675,,,150,60,275,2015,0,Health
5,22343,,,22,40,133,2015,0,Health
5,22344,,,23,45,79,2015,0,Health
8,16200,,,73,40,117,2015,0,Health
8,16201,,,74,40,118,2015,0,Health
7,22348,,,228,30,83,2015,0,Health
7,22345,,,229,40,130,2015,0,Health
7,22346,,,224,70,164,2015,0,Health
7,22347,,,227,110,236,2015,0,Health
12,26217,,,290,180,491,2015,0,Health
5,24484,,,24,55,117,2015,0,Health
8,30932,,,77,25,47,2015,0,Health
7,24486,,,234,25,67,2015,0,Health
7,22380,,,232,50,141,2015,0,Health
7,22369,,,233,,50,2015,0,Health
12,24530,,,291,30,86,2015,0,Health
12,24529,,,292,30,49,2015,0,Health
5,26734,,,39,40,77,2015,0,Health
8,26416,,,92,60,144,2015,0,Health
7,30942,,,269,25,521,2015,0,Health
7,9666,,,267,170,521,2015,0,Health
12,24526,,,299,75,166,2015,0,Health
7,28825,,,,,18,2015,0,Health
7,21042,,,,,21,2015,0,Health
7,21026,,,,,20,2015,0,Health
7,21033,,,,,22,2015,0,Health
16,21037,,,,,5,2015,0,Health
7,21039,,,,,30,2015,0,Health
7,21040,,,,,34,2015,0,Health
9,21041,,,,,17,2015,0,Health
9,21038,,,,,35,2015,0,Health
7,28816,,,,,7,2015,0,Health
7,28800,,,,30,39,2015,0,Health
7,7817,,,,400,1592,2015,0,Health
7,22505,,,,30,43,2015,0,Health
7,30099,,,,25,24,2015,0,Health
7,27361,,,,50,83,2015,0,Health
7,31993,,,,25,18,2015,0,Health
7,32001,,,,25,20,2015,0,Health
7,31999,,,,30,15,2015,0,Health
7,31989,,,,30,15,2015,0,Health
7,27687,,,,,26,2015,0,Health
7,27688,,,,,12,2015,0,Health
7,32003,,,,30,18,2015,0,Health
7,31991,,,,30,42,2015,0,Health
7,13666,,,,55,111,2015,0,Health
7,13668,,,,55,106,2015,0,Health
7,13663,,,,55,87,2015,0,Health
7,13664,,,,55,98,2015,0,Health
12,17468,,,,80,227,2015,0,Health
3,8044,,,,60,138,2015,0,Health
3,16946,,,,30,66,2015,0,Health
1,8035,,,,135,334,2015,0,Health
11,8289,,,,85,262,2015,0,Health
10,8277,,,,230,604,2015,0,Health
4,12534,,,,50,118,2015,0,Health
9,8340,,,,140,315,2015,0,Health
9,15776,,,,100,195,2015,0,Health
7,22461,,,,105,284,2015,0,Health
7,22462,,,,90,230,2015,0,Health
2,8040,,,,50,144,2015,0,Health
